movie_ID,Job,Name
120467, Executive Producer, Christoph Fisser
73686, Foley, Stefan Fraticelli
9331, Key Grip, Robin Alan Knight
77084, Camera Operator, David Knox
38843, Sound Effects Editor, John Marquis
71668, Special Effects Supervisor, David Beavis
49047, CG Supervisor, Alexis Wajsbrot
19101, Sound Re-Recording Mixer, Ken S. Polk
497, Visual Effects Supervisor, Craig Barron
45864, Director, Eric Hannah
38753, Producer, Daniel Dubiecki
24617, Hairstylist, Julie Corcoran
8373, Associate Producer, Matthew Cohan
773, Assistant Editor, Terel Gibson
182, Makeup Artist, Michelle Vittone
292280, Hair Department Head, Nancy Keslar
152747, Original Music Composer, Alex Ebert
1073, Pyrotechnic Supervisor, Joe Viskocil
277, Supervising Art Director, Kevin Phipps
17578, Animation Director, Regina Cachuela
346672, Costume Design, Bojana Nikitovic
38408, Writer, Kristin Rusk Robinson
10782, Sound Effects Editor, Mike Chock
302026, Dialogue Editor, Jean-Philippe St-Laurent
34016, Dialogue Editor, John C. Stuver
227679, Art Department Manager, Kazumi Kataoka
72197, Storyboard, Ashley Boddy
3179, Layout, Gloria De Ponte
314, Additional Music, Junkie XL
8880, Editor, Pablo Zumárraga
9846, Sound Re-Recording Mixer, Chris Jenkins
10345, ADR Editor, Eileen Horta
127380, Supervising Sound Editor, Steve Slanec
100241, Gaffer, Karl Engeler
157350, Makeup Effects, Kevin Haney
13804, Set Designer, Paul Sonski
27579, Costume Design, Suttirat Anne Larlarb
293167, Director, Jordan Vogt-Roberts
396398, Co-Producer, Jason Sack
672, Draughtsman, Alastair Bullock
36557, Assistant Editor, Gregg Wilson
154972, VFX Supervisor, Hasraf Dulull
310131, Sound Designer, Adam Stein
11665, Screenplay, Matt Ember
10190, Gaffer, Bob E. Krattiger
8883, Camera Operator, Asger Lindgaard
2289, Author, Charles Frazier
408, Animation, Milt Kahl
62835, Producer, Gareth Upton
240, Makeup Artist, Charles H. Schram
9381, Camera Operator, Martin Grosup
335988, Editor, Adam Gerstel
1995, Producer, Michael Levy
228165, Storyboard, Mike Cachuela
398818, Set Decoration, Sandro Piccarozzi
37430, Production Manager, Gabriel Georgiev
62630, Music Editor, Tony Lewis
287424, Executive Producer, Ronald R.E. Hebert
188927, Art Direction, Denny Dugally
10483, Visual Effects Supervisor, Dennis Berardi
64215, Music, Vichaya Vatanasapt
157336, Costume Supervisor, Lynda Foote
54138, Art Direction, Michael E. Goldman
158852, Rigging Gaffer, Rick Climenhaga
190955, Stunt Coordinator, Roy Farfel
12165, Music Supervisor, Annette Fradera
287084, Sound Re-Recording Mixer, Marc Fishman
10057, Location Manager, Bernhard Schmatz
13155, Draughtsman, Richard Holland
11059, Costume Design, Lorraine Carson
634, Construction Coordinator, Alan Chesters
9092, Property Master, Jiri Zucek
5176, Hair Department Head, Kathrine Gordon
1878, Associate Producer, John Jergens
9613, Executive Producer, Hannah Leader
140607, Art Direction, Stephen Swain
12547, Art Direction, Fleur Whitlock
11860, Supervising Sound Editor, J. Paul Huntsman
666, Makeup Artist, Antoine Garabedian
1891, Costume Supervisor, Tiny Nicholls
9008, Assistant Costume Designer, Michele Michel
313369, Hair Department Head, Barbara Lorenz
938, Camera Operator, Aldo Ricci
33, Casting, Stuart Aikins
9654, Producer, Donald De Line
618, Original Music Composer, D.W. Griffith
68818, Casting, Ana Sanz
152584, Publicist, Phil Symes
63849, First Assistant Camera, Christian Graf
13168, Costume Design, Selby Van Horne
55562, Makeup Artist, Eberhard Neufink
41225, Art Direction, Carlo Leva
278774, Property Master, Yasmin Wallace
40807, Visual Effects Supervisor, Dottie Starling
11970, Visual Development, Rick Maki
510, Associate Producer, Martin Fink
244267, Costume Design, Megan Gray
79528, Production Manager, Patricia Bon
11210, Mix Technician, Juan Peralta
220820, Stunt Coordinator, Jimmy Lui
38166, Armorer, Rob Fournier
16687, Unit Manager, Paul Boutin
9509, Co-Producer, Conrad Hool
376134, Key Grip, Woody Bell
13639, Co-Producer, Heike Lagé
24021, Visual Effects Supervisor, Dottie Starling
11451, Characters, Gordon Buford
277834, Visual Effects Supervisor, Kyle Odermatt
415, Supervising Art Director, Richard Holland
356334, Executive Producer, Louie Maisano
7364, Editor, Andrew MacRitchie
11774, Art Direction, William Hawkins
160139, Still Photographer, Sam Emerson
1578, Set Decoration, Frederic C. Weiler
102899, Set Decoration, Leslie A. Pope
9457, Makeup Artist, Rosalina Da Silva
107, Production Coordinator, Emma Pike
10590, Set Designer, Naaman Marshall
36668, Editor, Julia Wong
306650, Editor, Brin
122081, Executive Producer, Aeysha Walsh
11169, Art Direction, Christopher Tandon
13493, Sound Designer, Robert L. Sephton
8881, Executive Producer, Gregory Jacobs
13700, Sound Re-Recording Mixer, Dean A. Zupancic
13205, Sound Re-Recording Mixer, Terry OBright
11224, Layout, Tom Codrick
16508, Color Designer, Marina Dominis-Dunnigan
39433, First Assistant Director, Elizabeth Scherberger
251227, Assistant Art Director, Sarah M. Gonzalez
9529, Sound Re-Recording Mixer, Ken S. Polk
9644, Sound Effects Editor, John Joseph Thomas
16558, Art Department Coordinator, Leann Murphy
31546, Property Master, David Gulick
320, Music Editor, Alex Gibson
50765, Visual Effects Supervisor, Derek Bourque
48613, Still Photographer, Giovanni Leacche
239566, Set Decoration, Rena DeAngelo
9384, Characters, William Blinn
12312, Production Sound Mixer, Mark Weingarten
388202, Writer, Jason Mosberg
1985, Sound Effects Editor, Nick Adams
316021, Music Supervisor, Jim Black
410988, Title Designer, Daniel Obzejta
302150, Aerial Director of Photography, John Marzano
, Set Dressing Artist, Louis Visco
272693, Storyboard, Kelli Lee
159667, Production Manager, Jordan Gross
23168, Production Supervisor, Molly Allen
9759, Co-Producer, Marc Roskin
9352, Producer, David Mandel
437, Foley, Steve Hammond
9799, Visual Effects Supervisor, Mike Wassel
67660, Casting Associate, Jeremy Gordon
51620, Foley, Lara Dale
9501, Makeup Artist, Patricia Murray
242512, Sound Re-Recording Mixer, Jeffrey J. Haboush
9532, Set Designer, Anneke Van Oort
23759, Camera Intern, Si Bell
152745, Visual Effects Supervisor, Dottie Starling
14001, Location Manager, Michael Tough
10304, ADR Editor, Sue Fox
13027, Author, Travis Wright
10496, Sound Recordist, John Garret Gorman
635, Construction Coordinator, Anthony Dunne
218043, Greensman, Russ Doyle
169209, Construction Coordinator, Zackary Aymani
6312, Sound Re-Recording Mixer, Cyril Holtz
86467, Production Sound Mixer, Simon Hayes
8292, Music Editor, Dan DiPrima
10529, Special Effects Supervisor, Mark Lawton
313922, Construction Coordinator, Dean G. Roberts
174316, Director of Photography, Doug Chamberlain
16911, Art Direction, Konstantin Plutenko
9829, Art Direction, Joanna Foley
262500, Original Music Composer, Joseph Trapanese
109424, Executive Producer, Eli Bush
10054, Original Music Composer, Gavin Greenaway
22881, Sound Editor, Sandy Gendler
11258, Aerial Camera, Dylan Goss
49849, Art Direction, Lauren E. Polizzi
42536, Camera Operator, Fédote Bourgasoff
13825, Production Manager, Hartley Gorenstein
13616, Sound Re-Recording Mixer, Mike Dowson
36677, Set Decoration, Graham Sumner
39486, Visual Effects Supervisor, Ray McIntyre Jr.
20312, Associate Producer, Brette Krinick
16996, Supervising Sound Editor, Perry Robertson
8643, Visual Effects Supervisor, Michael Shelton
8698, Art Department Assistant, Sarah Emily Nelson
82992, Still Photographer, Giles Keyte
1624, Location Manager, Arlene Kehela
7984, Art Direction, Rick Butler
16436, Sound Re-Recording Mixer, Christian Bischoff
75674, Camera Operator, Michael Merriman
112454, Location Manager, Nina Bains
8077, Sculptor, Janet Stevens
71677, Steadicam Operator, Bogdan Stanciu
330459, Production Design, Neil Lamont
293660, Costume Supervisor, Susan OHara
22803, Producer, Alan Siegel
157547, Dialogue Editor, Justin W. Walker
130267, Studio Teachers, Allegro Hopkins
340677, Co-Executive Producer, Macdara Kelleher
607, Creature Design, Derek Thompson
321697, Set Costumer, Andrea Cooper
139777, Script Supervisor, Gabriella Winkler
324670, Costume Supervisor, Zsolt Milian
14028, Leadman, Francisco Panchi López-Franco
126889, Story, Jack Paglen
83589, Grip, Brandon Taylor
9032, Sound Re-Recording Mixer, Christopher Boyes
22584, Assistant Director, Russell Llewellyn
412280, Sound Recordist, Justan Ross
16325, Set Costumer, Vyarka Sirkova
31947, Still Photographer, Richard Foreman Jr.
74, Sound Designer, Randy Thom
2069, Line Producer, Mike Drake
2662, Painter, Eric Andresen
63, Carpenter, Glen Foster
39449, Co-Producer, Scott McAboy
49521, Art Direction, Kim Sinclair
238, Set Decoration, Philip Smith
14306, Stunt Coordinator, Blaise Corrigan
8869, Screenplay, Jesse Alexander
256274, Gaffer, Laurent Bourgeat
10681, Sound Re-Recording Mixer, Tom Myers
239, Additional Soundtrack, Barney Kessel
4614, Casting Associate, Amanda Harding
1213, Novel, Patricia Highsmith
15206, Still Photographer, Francesco Bellomo
10320, Executive Producer, Mike Macari
7445, Special Effects Coordinator, Randy E. Moore
9504, Sound Effects Editor, Ed Callahan
1844, Assistant Art Director, Gary Tomkins
271110, Art Direction, Gregory S. Hooper
206647, Art Direction, Ben Collins
201088, Hairstylist, Kathrine Gordon
384798, Visual Effects Producer, Jaz Rongokea
34544, Producer, Stephen J. Cannell
38027, Script Supervisor, Alvin Greenman
9373, First Assistant Sound Editor, Branden Spencer
441483, Producer, Daniel Bekerman
809, Post-Production Manager, Barbara Ford
205, Assistant Director, Lionel Steketee
241843, Editor, Brett W. Bachman
11030, Associate Producer, Michael Peyser
3021, Unit Manager, Mark Grimwade
1368, Greensman, Gary J. Williams
103332, Dialogue Editor, Curt Schulkey
37834, Hair Department Head, Kathrine Gordon
280996, Visual Effects Producer, Renuka Ballal
109410, Sound Re-Recording Mixer, Chris Carpenter
33409, Thanks, Paul Kampf
2454, Art Direction, Stuart Kearns
9291, Screenplay, Sheldon Turner
388399, Set Decoration, Ronald R. Reiss
339692, Still Photographer, Scott Garfield
340837, Costume Design, Jenny Beavan
348060, Adaptation, François Loubeyre
333371, Camera Operator, Cale Finot
238589, Costume Supervisor, Velemira Petkova
, ADR & Dubbing, David Betancourt
38757, Animation Supervisor, Clay Kaytis
77663, Sculptor, Krassimir Krastev
1577, Set Decoration, Steven Essam
73, Sound Recordist, Cameron Hamza
1832, Steadicam Operator, John S. Moyer
254, Armorer, Gunner Ashford
77459, Line Producer, Olivier Bizet
10316, Makeup Artist, Kimberly Jones
11547, Sound Re-Recording Mixer, Lance Brown
10479, Assistant Director, Newt Arnold
680, Stunt Coordinator, Ken Lesco
13572, Co-Producer, Peter Kaufman
16538, Art Direction, Eric Sundahl
86834, Sound Effects Editor, Coll Anderson
10193, Layout, Andrew Cadelago
7450, Animation, Paul Dutton
76757, Foley, John Roesch
169, Sound Re-Recording Mixer, B. Tennyson Sebastian III
240832, Wigmaker, Anne Moralis
283995, Costume Design, Judianna Makovsky
395992, Draughtsman, Heather Noble
9785, Visual Effects Supervisor, Mark Dornfeld
9772, Author, Andrew W. Marlowe
34851, Set Decoration, David Hack
4232, Editor, Patrick Lussier
181533, Sound Effects Editor, Coll Anderson
5966, Set Decoration, Don Diers
2054, Steadicam Operator, David Luckenbach
60405, Gaffer, Bryan Forde
9741, First Assistant Director, John Rusk
15472, Camera Operator, Victor Davidson
242095, Art Department Coordinator, Beth Hansen
131631, Art Department Coordinator, Loïc Chavanon
7916, Visual Effects Producer, Sven Pannicke
15092, Director of Photography, Brandon Trost
818, Makeup Artist, Michèle Burke
47933, Art Direction, Clint Wallace
52505, Executive Producer, Rena Ronson
423, Stunt Coordinator, Jim Dowdall
2978, Music Supervisor, Peter Afterman
11615, Special Effects, Ken Gorrell
7220, Stunt Coordinator, Gary Hymes
393519, Art Direction, Laurie Colson
10909, Sound Editor, Mike Szakmeister
337844, Producer, Monika Bacardi
25748, Dialogue Editor, Jim Brookshire
8247, Executive Producer, Ralph Vicinanza
23592, Music Supervisor, Richard Glasser
283445, Set Decoration, Erika Hood
50646, Script Supervisor, Jayne-Ann Tenggren
, Art Direction, Remo Tozzi
173205, Line Producer, Norah El Khateeb
245700, Costume Supervisor, David Crossman
807, Set Designer, Hugo Santiago
14442, Director, Tommy OHaver
266639, Visual Effects Supervisor, James David Hattin
52454, Script Supervisor, Sarah Schultz
44214, Stunt Coordinator, Douglas Crosby
13775, Foley, Adrian Medhurst
122917, Supervising Art Director, Simon Bright
107073, Producer, Malgorzata Staron
10727, Stunt Coordinator, Glenn Ruehland
13056, Characters, Gerry Conway
381015, Executive Producer, Vanessa Piazza
300671, First Assistant Camera, Bernin Isaac
199647, Writer, Virginia Urreiztieta
118340, Executive Producer, Victoria Alonso
49538, Art Direction, James Hambidge
37534, Script Supervisor, Liliana M. Molina
14784, Line Producer, Michele Anzalone
4547, Production Coordinator, Daren Hicks
225565, Executive Producer, Manu Gargi
157851, Executive Producer, Patrice Theroux
19255, Visual Effects Producer, Glenn Allen
15357, Assistant Art Director, Jelena Mirkovic
550, Assistant Art Director, Seth Reed
13018, Producer, Denis Pedregosa
10410, Script Supervisor, Wilma Garscadden-Gahret
64690, Unit Production Manager, Jim Behnke
9902, Key Makeup Artist, Jordan Samuel
8053, Gaffer, Robby Baumgartner
14549, Gaffer, Calin Constantin
6075, Producer, Willi Bär
2925, Sound Editor, Richard P. Cirincione
61791, Art Direction, Dan Hermansen
44826, ADR & Dubbing, Marissa Littlefield
69, Assistant Director, John R. Saunders
20606, Camera Operator, Michael Monteiro
334543, Visual Effects Producer, Ineke Majoor
376866, Other, Michael Nelson
252178, Foley, Joe Morley
124905, Executive Producer, Alex Garcia
127585, Sound Designer, Chuck Michael
156717, Sound Re-Recording Mixer, Jonathan Wales
49040, Still Photographer, Mary Cybulski
314365, Stunt Coordinator, Bobby Beckles
369885, Construction Coordinator, Meike Maher
267860, Production Design, Joel Collins
, Property Master, Vinny Mazzarella
414977, Sound Mixer, Mielle Ezra
91314, Casting, Mickie Paskal
1858, Executive Producer, Brian Goldner
18823, Screenplay, Travis Beacham
192149, Art Direction, Sandra Phillips
4327, Script Supervisor, Jayne-Ann Tenggren
76170, Casting, Sarah Katzman
3597, Aerial Camera, David B. Nowell
72440, Compositors, Linda Y. Kim
179, Costume Design, Sarah Edwards
204922, Stunt Coordinator, Julian Spencer
2787, Construction Coordinator, John Rann
134597, Art Direction, Doug Fick
6972, Stunt Coordinator, Greg Stuart
1957, Stunt Coordinator, Simon Crane
345874, Visual Effects Supervisor, Luke DiTommaso
949, Art Department Coordinator, Oscar Mazzola
76163, Camera Operator, Emil Topuzov
12201, Construction Coordinator, Steve Callas
1359, Sound Designer, Benjamin Cheah
68734, Art Department Coordinator, Brett McKenzie
157353, Set Designer, Aric Cheng
50546, Screenplay, Timothy Dowling
9397, Set Decoration, Lauri Gaffin
19384, Supervising Sound Editor, Richard Shorr
8413, Makeup Artist, Catherine Heys
16, Line Producer, Malte Forssell
345938, Orchestrator, Kazimir Boyle
4517, Art Direction, Phil Sims
333484, Sound Re-Recording Mixer, Steve Pederson
8204, Novel, Tony DiTerlizzi
23483, Executive Producer, Jeremy Kleiner
597, Co-Producer, Al Giddings
4982, Utility Stunts, John Cenatiempo
443319, Key Grip, Tyler Johnson-Williams
137113, Assistant Art Director, Will Coubrough
11808, Dialogue Editor, Kimberly Ellen Lowe
49049, Assistant Art Director, Alan Munro
333352, First Assistant Camera, Justin Hawkins
205584, Script Supervisor, Karen Mansfield
13771, Post Production Supervisor, Alistair Hopkins
308504, Hairstylist, Dorka Nieradzik
23629, Costume Supervisor, Jana MacDonald
1646, Art Direction, Peter Borck
11208, Costume Design, Odette Gadoury
820, Art Direction, Alan Tomkins
9835, Visual Effects Producer, Susan Zwerman
23514, Sound Effects Editor, George Simpson
9691, Makeup Artist, Deborah K. Larsen
24558, Property Master, Edward Tantar LeViseur
82682, Makeup Artist, Iraina Crenshaw
1635, Art Direction, Martin Whist
28178, Makeup Department Head, LuAnn Claps
9693, Production Design, Geoffrey Kirkland
9438, Camera Operator, Douglas Craik
13564, Hairstylist, Daniela Avramova
10328, Visual Effects, Paul Huston
74643, Thanks, Riad Sattouf
338189, Supervising Sound Editor, Sylvain Brassard
394063, Digital Compositors, Martin Larrivée
40466, Unit Production Manager, Dwayne Shattuck
2770, Costume Design, Alexandra Welker
11377, Best Boy Electric, Joe Hicks
329440, Sound Re-Recording Mixer, Steven Ticknor
2252, Script Supervisor, Susanna Lenton
14125, Makeup Artist, Brian Abbott
77883, Art Direction, Nigel Evans
157849, Visual Effects Producer, Christoph Roth
5471, Production Design, Árni Páll Jóhannsson
429662, Sound Re-Recording Mixer, Mike Dowson
326425, Executive Producer, Wayne Marc Godfrey
374473, Camera Operator, Matt Fisher
20453, Art Direction, Rajnish Hedao
46261, Foley, Mario Vaccaro
333663, Dialogue Editor, Paul Cotterell
285270, Makeup Artist, Emma Johnston Burton
82690, Casting Associate, Cymbre Walk
300672, Visual Effects Supervisor, Tim Montijo
50037, Second Unit Cinematographer, Craig Trudeau
10010, Layout, Jason Hand
48336, Director, Raymond Depardon
4927, Lead Painter, Frank Jaroneski
87436, Director, Hélène Cattet
2266, Costume Design, Olivier Bériot
191476, Director, Florian Habicht
9806, Production Coordinator, Bahram Hooshmand
68735, Unit Production Manager, Leeann Stonebreaker
115442, First Assistant Camera, Simon Selikovsky
588, Production Manager, Deb LeFaive
59965, Visual Effects Producer, Michele C. Vallillo
13975, Costume Supervisor, Leeann Radeka
169917, Leadman, David Scott Gagnon
292040, Makeup Department Head, Emilie Yong
1091, Costume Supervisor, Gilbert Loe
334541, Music Supervisor, Linda Cohen
365942, Casting Associate, Marie A. Kohl
417644, Aerial Camera, Austin Harris
324542, Set Costumer, Crystal Hayslett
60279, Camera Intern, Viktor Csigás
2539, Stunt Coordinator, Alex Daniels
180863, Still Photographer, Graeme Hunter
10299, Craft Service, Caroline Kramer
7131, Stunt Coordinator, R.A. Rondell
24428, Casting, Randi Hiller
253412, Director, Baltasar Kormákur
21407, Steadicam Operator, BJ McDonnell
269149, Associate Producer, Monica Lago-Kaytis
12578, Director of Photography, Michael Ballhaus
188102, First Assistant Director, Howard Rothschild
27578, Executive Producer, Jon Feltheimer
55, Hairstylist, Isabel Amezcua
29456, Dialogue Editor, Camilla Mauritzson
414719, Stunts, Marcus Aurelio
379019, Production Manager, Markus Brinkmann
50560, Special Effects, Frank Ceglia
13715, Set Designer, Mark Ragland
176, Makeup Department Head, Eleanor Sabaduquia
862, Orchestrator, Don Davis
45317, Post Production Supervisor, Christopher Kulikowski
1271, Visual Effects Producer, Ismat Zaidi
2503, Screenplay, Scott Z. Burns
83542, Set Costumer, Dietke Brandt
12289, Producer, Wu Kebo
296, Characters, Gale Anne Hurd
9739, Director of Photography, Alex Thomson
403642, Executive Producer, Marcus Dunstan
193756, Co-Producer, Brandon Grimes
168098, Executive Producer, Marina Grasic
107846, Art Direction, James A. Gelarden
2502, Supervising Art Director, Peter Wenham
68718, Editor, Fred Raskin
336004, Associate Producer, Christophe Lannic
9433, Supervising Sound Editor, Jay Wilkinson
243938, Sound Effects Editor, Randall Guth
312831, Armorer, Patrick Condren
334535, Foley, Shaun Brennan
9921, Original Music Composer, Mario Grigorov
77221, ADR & Dubbing, Jennie Evans
77221, ADR & Dubbing, Jennie Evans
30304, Co-Executive Producer, Paul Mayersohn
331190, Executive Producer, Ralph Winter
201085, Music Editor, Katrina Schiller
297806, Gaffer, Jay Fortune
37019, Still Photographer, Jonathan Wenk
3600, Visual Effects Coordinator, Jeffrey Willerth
399790, First Assistant Camera, Anna Benbow
279641, Assistant Costume Designer, Chrissy Callan
414, Costume Design, Bob Ringwood
9361, Costume Supervisor, Jennifer Butler
205588, Set Costumer, Rachid Aadassi
323677, Casting, Suzanne Smith
2048, Costume Design, Liz Keogh
270771, Visual Effects Supervisor, Dimitri Loginowski
206487, Dialogue Editor, James Ashton
50365, Production Manager, Elise Voitey
8669, Sound Re-Recording Mixer, Doug Hemphill
405473, Supervising Sound Editor, Niall Brady
608, ADR Editor, Denise Horta
32593, Set Designer, Allan Galajda
26129, Key Grip, John T. Martin
12775, Unit Production Manager, Remmelt Remmelts
18840, Costume Design, John Bright
9388, Director of Photography, James Whitaker
8555, Visual Effects Supervisor, Simon Frame
116, Property Master, Philip McDonald
132363, Set Designer, Sarah Forrest
9819, Dialogue Editor, Michael Shore
2123, Additional Photography, Eric J. Goldstein
341174, Still Photographer, Doane Gregory
328387, Visual Effects Producer, Glenn Allen
10344, Sound Re-Recording Mixer, David Parker
10865, Production Design, Ricardo F. Delgado
568, Novel, Jeffrey Kluger
11093, Art Department Coordinator, Cheree Welsh
354110, Sound Designer, Adam Stein
11128, Construction Coordinator, Michael Davis
250546, Makeup Effects, Cary Ayers
10008, Costume Design, Jane Petrie
11891, Production Design, Sean Mannion
80274, Stunt Coordinator, Garrett Warren
9874, Makeup Artist, Stephen Abrums
2288, Music Editor, Nancy Allen
49494, Construction Coordinator, Gyula Herjeczki
321258, Assistant Costume Designer, Katri Tahvanainen
264656, Assistant Art Director, Rosario Provenza
281957, Hair Department Head, Robert A. Pandini
333384, Camera Operator, Michael Merriman
47964, Costume Supervisor, Cristina Ghergheli
9742, Production Manager, Thomas Roim
48635, Stunts, Roberto Armaiz
9514, Animation, Michael Huang
443700, Script Supervisor, Samantha Telford
197033, Location Scout, Hilary Walker
146301, Visual Effects Producer, Kevin Field
8078, Set Designer, Richard Fernandez
192141, Visual Effects Producer, Carla Schwam
283384, Stunt Coordinator, Matt Birman
184315, Property Master, Graeme Purdy
17771, Still Photographer, Peter Sorel
8866, Gaffer, Reinhart Peschke
926, Assistant Costume Designer, George L. Little
8916, Thanks, Nina Jacobson
2666, Sculptor, David Chazan
13813, Hair Designer, Trefor Proud
70981, Writer, Damon Lindelof
14254, Director, Thomas Guard
297761, Costume Supervisor, Leslie Kavanagh
16781, Leadman, Daniel B. Foster
323384, Script Supervisor, Anne-Marie Clark
193893, Stunt Coordinator, Steven Ritzi
10066, Art Direction, Nicholas McCallum
97434, Sound Effects Editor, Paul Carter
388347, Visual Effects Coordinator, Deborah Price
72431, Animation Supervisor, Peter Daulton
138376, Makeup Artist, Seth Rossman
334524, Key Makeup Artist, Gretchen Bright
393, Property Master, Steve Joyner
321741, Dialogue Editor, Robert Troy
5289, Construction Coordinator, Charles Leitrants
302401, Assistant Costume Designer, Daniela Backes
152259, Gaffer, Steven A. Lundgren
270010, Construction Coordinator, Claudio Magrini
28019, Sound Effects Editor, Mike Pipgras
1586, Visual Effects Producer, Pierre Couture
274479, Executive Producer, Annie Mumolo
288158, Art Direction, Toby Riches
17209, Casting Associate, Liliana Toma
13613, Makeup Effects, Yana Stoyanova
10559, Executive Producer, Janis Rothbard Chaskin
11880, Foley, Andie Derrick
167073, Casting Associate, Alice Searby
312791, Property Master, Tonie St-Onge
13223, Editor, Gary D. Roach
14877, Hair Designer, Caroline Dehner
209504, Makeup Artist, Kris Kobzina
7347, Property Master, Dejair dos Santos
49020, Producer, Ally Gipps
15915, Production Manager, Elise Voitey
250066, Foley, Maciek Krakówka
153, Music Supervisor, Brian Reitzell
22172, Script Supervisor, Renée Rosenfeld
26976, Foley, George A. Lara
241257, Foley, Digba Kurpjel
118957, Set Designer, Kaus Kastberg
11353, Storyboard, Marc Baird
6171, Makeup Effects, Ryan Nicholson
37735, Makeup Artist, Donna-Lou Henderson
408381, Line Producer, Ricky Lloyd George
42764, Music, Fabio Costantino
371447, Costume Design, Samantha Roe
11603, Key Hair Stylist, Rose Chatterton
575, Carpenter, Dieter Schmidt
3573, Sound Re-Recording Mixer, Paul Carr
109414, Executive Producer, Kyle Hunter
58244, Visual Effects Supervisor, François Dumoulin
11453, Costume Design, Linda Bogers
312221, Editor, Michael P. Shawver
693, Camera Operator, Ian Fox
7551, Additional Camera, Mark Meyers
284564, Steadicam Operator, BJ McDonnell
12405, Foley, Ricky Butt
15019, Steadicam Operator, Mike Scott
131737, Stunt Coordinator, Peter Pedrero
334521, Gaffer, Barry Conroy
298382, Casting Associate, Cinzia Coassin
11045, Carpenter, Ron Petagna
256917, Editor, Matt Villa
8975, Foley, Vince Nicastro
11024, Music Supervisor, Darren Higman
553, Co-Executive Producer, Lars Jönsson
314385, Supervising Sound Editor, Becky Sullivan
357096, Co-Producer, Adam Driscoll
254473, Visual Effects Supervisor, Kevin Berger
70876, Art Direction, Helen Harwell
11459, Makeup Artist, John E. Jackson
297291, Still Photographer, Cos Aelenei
377264, Still Photographer, Aidan Monaghan
68737, Art Direction, Elena Dubova
298, Script Supervisor, Annie Welles
388440, Costume Design, Erin Layne
9665, Makeup Department Head, Carl Fullerton
302699, Production Design, Stephen J. Lineweaver
101173, Publicist, Claire Gascoyne
356752, Best Boy Electric, Dan Torres
13416, Costume Supervisor, Dana Kay Hart
